Invoice/Item Number,Date,Store Number,Store Name,Address,City,Zip Code,Store Location,County,Category,Category Name,Vendor Number,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons)
INV-83250700058,2025-06-05,4877,WORLD LIQUOR & TOBACCO,1775 NW 86TH ST,CLIVE,50325.0,POINT (-93.73588 41.60775),POLK,1012400.0,IRISH WHISKIES,395.0,PROXIMO,66097,PROPER NO. TWELVE  APPLE,12.0,750.0,14.0,21.0,4.0,84.0,3.0,0.79
INV-83234100003,2025-06-05,4829,CENTRAL CITY 2,1501 MICHIGAN AVE,DES MOINES,50314.0,POINT (-93.61378 41.60575),POLK,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,10777,CROWN ROYAL PEACH,12.0,1000.0,20.49,30.74,84.0,2582.16,84.0,22.19
INV-83234100017,2025-06-05,4829,CENTRAL CITY 2,1501 MICHIGAN AVE,DES MOINES,50314.0,POINT (-93.61378 41.60575),POLK,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19477,MAKERS MARK,12.0,1000.0,22.5,33.75,36.0,1215.0,36.0,9.51
INV-83234100069,2025-06-05,4829,CENTRAL CITY 2,1501 MICHIGAN AVE,DES MOINES,50314.0,POINT (-93.61378 41.60575),POLK,1062500.0,FLAVORED RUM,65.0,JIM BEAM BRANDS,44539,CRUZAN TROPICAL FRUIT,12.0,750.0,7.0,10.5,12.0,126.0,9.0,2.37
INV-83234000033,2025-06-05,4829,CENTRAL CITY 2,1501 MICHIGAN AVE,DES MOINES,50314.0,POINT (-93.61378 41.60575),POLK,1062500.0,FLAVORED RUM,35.0,BACARDI USA INC,43050,BACARDI DRAGON BERRY,12.0,1000.0,9.5,14.25,12.0,171.0,12.0,3.17
INV-83258200006,2025-06-05,10478,ABC SMOKE / URBANDALE,4635 86TH STREET,URBANDALE,50322.0,POINT (-93.73648 41.64446),POLK,1032100.0,IMPORTED VODKAS,35.0,BACARDI USA INC,34433,GREY GOOSE,12.0,750.0,14.99,22.49,12.0,269.88,9.0,2.37
INV-83234100064,2025-06-05,4829,CENTRAL CITY 2,1501 MICHIGAN AVE,DES MOINES,50314.0,POINT (-93.61378 41.60575),POLK,1062200.0,WHITE RUM,35.0,BACARDI USA INC,43127,BACARDI SUPERIOR,12.0,1000.0,9.5,14.25,36.0,513.0,36.0,9.51
INV-83239200060,2025-06-05,2633,HY-VEE #3 / BDI / DES MOINES,3221 SE 14TH ST,DES MOINES,50320.0,POINT (-93.59524 41.55472),POLK,1022100.0,MIXTO TEQUILA,65.0,JIM BEAM BRANDS,89787,SAUZA GOLD,12.0,1000.0,11.83,17.75,12.0,213.0,12.0,3.17
INV-83257400010,2025-06-05,5211,KUM & GO #129  /  JOHNSTON,5225 NW  86TH  ST,JOHNSTON,50131.0,POINT (-93.73604 41.65586),POLK,1031100.0,AMERICAN VODKAS,434.0,LUXCO INC,36304,HAWKEYE VODKA,24.0,375.0,2.0,3.0,4.0,12.0,1.5,0.39
INV-83239900007,2025-06-05,2665,HY-VEE / WAUKEE,1005 E HICKMAN RD,WAUKEE,50263.0,POINT (-93.85435 41.61697),DALLAS,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19070,JIM BEAM PET,6.0,1750.0,21.5,32.25,60.0,1935.0,105.0,27.73
INV-83217800045,2025-06-04,2191,KEOKUK SPIRITS,1013 MAIN,KEOKUK,52632.0,POINT (-91.38774 40.40001),LEE,1062500.0,FLAVORED RUM,35.0,BACARDI USA INC,43137,BACARDI LIMON,12.0,1000.0,9.5,14.25,3.0,42.75,3.0,0.79
INV-83194500053,2025-06-04,4129,CYCLONE LIQUORS,626 LINCOLN WAY,AMES,50010.0,POINT (-93.61907 42.0229),STORY,1062500.0,FLAVORED RUM,65.0,JIM BEAM BRANDS,44557,CRUZAN STRAWBERRY,12.0,750.0,7.0,10.5,3.0,31.5,2.25,0.59
INV-83233600003,2025-06-04,3712,MONTE SPIRITS,109 N 4TH ST,MONTEZUMA,50171.0,POINT (-92.52364 41.58593),POWESHIEK,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,11298,CROWN ROYAL,6.0,1750.0,33.99,50.99,3.0,152.97,5.25,1.38
INV-83217800028,2025-06-04,2191,KEOKUK SPIRITS,1013 MAIN,KEOKUK,52632.0,POINT (-91.38774 40.40001),LEE,1032100.0,IMPORTED VODKAS,370.0,PERNOD RICARD USA,34008,ABSOLUT SWEDISH VODKA 80PRF,6.0,1750.0,17.99,26.99,6.0,161.94,10.5,2.77
INV-83224000021,2025-06-04,5435,JUNCTION LIQUOR,"10 3RD ST. NW, STE B",HARTLEY,51346.0,POINT (-95.47724 43.18482),O'BRIEN,1062200.0,WHITE RUM,260.0,DIAGEO AMERICAS,43328,CAPTAIN MORGAN WHITE,12.0,750.0,8.26,12.39,2.0,24.78,1.5,0.39
INV-83197700076,2025-06-04,3773,BENZ DISTRIBUTING,501 7TH AVE SE,CEDAR RAPIDS,52401.0,POINT (-91.65977 41.9756),LINN,1022100.0,MIXTO TEQUILA,421.0,SAZERAC COMPANY  INC,88767,TORTILLA WHITE,12.0,1000.0,7.66,11.49,12.0,137.88,12.0,3.17
INV-83191900001,2025-06-04,5298,DEWITT TRAVEL MART,"630, 6TH AVE",DEWITT,52742.0,POINT (-90.53898 41.82167),CLINTON,1031100.0,AMERICAN VODKAS,421.0,SAZERAC COMPANY  INC,37938,SKOL VODKA,6.0,1750.0,7.12,10.68,6.0,64.08,10.5,2.77
INV-83222300049,2025-06-04,5293,THE BOONEDOCKS,"228, N HWY 71",ARNOLDS PARK,51331.0,POINT (-95.12597 43.37084),DICKINSON,1022100.0,MIXTO TEQUILA,434.0,LUXCO INC,87937,JUAREZ SILVER,12.0,1000.0,9.0,13.5,36.0,486.0,36.0,9.51
INV-83190500022,2025-06-04,4829,CENTRAL CITY 2,1501 MICHIGAN AVE,DES MOINES,50314.0,POINT (-93.61378 41.60575),POLK,1062200.0,WHITE RUM,421.0,SAZERAC COMPANY  INC,44217,BARTON LIGHT RUM,12.0,1000.0,4.5,6.75,24.0,162.0,24.0,6.34
INV-83192100005,2025-06-04,5916,ANOTHER ROUND / DEWITT,622 S 6TH AVE,DEWITT,52742.0,POINT (-90.53909 41.80902),CLINTON,1012100.0,CANADIAN WHISKIES,259.0,HEAVEN HILL BRANDS,11777,BLACK VELVET,12.0,1000.0,7.0,10.5,24.0,252.0,24.0,6.34
INV-83194500071,2025-06-04,4129,CYCLONE LIQUORS,626 LINCOLN WAY,AMES,50010.0,POINT (-93.61907 42.0229),STORY,1012400.0,IRISH WHISKIES,370.0,PERNOD RICARD USA,65487,JAMESON ORANGE,6.0,750.0,14.99,22.49,3.0,67.47,2.25,0.59
INV-83220300002,2025-06-04,2536,HY-VEE (1530) / PLEASANT HILL,4815 MAPLE DRIVE,PLEASANT HILL,50317.0,POINT (-93.51982 41.5974),POLK,1012400.0,IRISH WHISKIES,395.0,PROXIMO,15830,PROPER NO. TWELVE,12.0,750.0,14.0,21.0,12.0,252.0,9.0,2.37
INV-83193700011,2025-06-04,3524,SAM'S CLUB 6568 / AMES,305 AIRPORT RD,AMES,50010.0,POINT (-93.61423 42.00105),STORY,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19227,KNOB CREEK,6.0,1000.0,26.0,39.0,6.0,234.0,6.0,1.58
INV-83194200107,2025-06-04,2501,HY-VEE  #2 (1018) / AMES,640 LINCOLNWAY,AMES,50010.0,POINT (-93.61869 42.02028),STORY,1012300.0,SINGLE MALT SCOTCH,65.0,JIM BEAM BRANDS,5446,LAPHROAIG 10YR,12.0,750.0,29.5,44.25,12.0,531.0,9.0,2.37
INV-83161300010,2025-06-03,5599,KWIK STOP 4,515 BROADWAY ST,WATERLOO,50703.0,POINT (-92.34509 42.51081),BLACK HAWK,1031100.0,AMERICAN VODKAS,434.0,LUXCO INC,36308,HAWKEYE VODKA,6.0,1750.0,7.5,11.25,6.0,67.5,10.5,2.77
INV-83163400012,2025-06-03,5188,KUM & GO #251 / SIOUX CITY,1005 GORDON DR,SIOUX CITY,51101.0,POINT (-96.39705 42.49016),WOODBURY,1031100.0,AMERICAN VODKAS,434.0,LUXCO INC,36306,HAWKEYE VODKA,12.0,750.0,3.5,5.25,12.0,63.0,9.0,2.37
INV-83148700073,2025-06-03,5151,BREW IDA GROVE,"500, HWY 175",IDA GROVE,51445.0,POINT (-95.46737 42.35012),IDA,1081400.0,AMERICAN SCHNAPPS,434.0,LUXCO INC,80578,ARROW PEPPERMINT SCHNAPPS,6.0,1750.0,7.5,11.25,2.0,22.5,3.5,0.92
INV-83143000004,2025-06-03,2190,"CENTRAL CITY LIQUOR, INC.",1460 2ND AVE,DES MOINES,50314.0,POINT (-93.62003 41.60564),POLK,1042100.0,IMPORTED DRY GINS,305.0,MHW LTD,28600,GLENDALOUGH ROSE GIN,6.0,750.0,15.0,22.5,6.0,135.0,4.5,1.18
INV-83186300071,2025-06-03,5514,JOHNCY'S LIQUOR STORE,585 HWY 965 STE D & E,NORTH LIBERTY,52317.0,POINT (-91.60828 41.73828),JOHNSON,1022200.0,100% AGAVE TEQUILA,395.0,PROXIMO,87511,1800 SILVER,6.0,1000.0,19.0,28.5,6.0,171.0,6.0,1.58
INV-83148600024,2025-06-03,10235,MAPLETON FOOD LAND / MAPLETON,405 HEISLER STREET,MAPLETON,51034.0,POINT (-95.79216 42.16712),MONONA,1062200.0,WHITE RUM,434.0,LUXCO INC,45278,PARAMOUNT WHITE RUM,6.0,1750.0,8.0,12.0,2.0,24.0,3.5,0.92
INV-83148600050,2025-06-03,10235,MAPLETON FOOD LAND / MAPLETON,405 HEISLER STREET,MAPLETON,51034.0,POINT (-95.79216 42.16712),MONONA,1022100.0,MIXTO TEQUILA,434.0,LUXCO INC,87938,JUAREZ SILVER,6.0,1750.0,17.0,25.5,2.0,51.0,3.5,0.92
INV-83175200031,2025-06-03,5423,STAMMER LIQUOR CORP,615 2ND AVE,SHELDON,51201.0,POINT (-95.85479 43.18455),O'BRIEN,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35917,FIVE O'CLOCK VODKA,12.0,1000.0,4.66,6.99,12.0,83.88,12.0,3.17
INV-83172300006,2025-06-03,6120,CRESCO MART,202 2ND AVE SW,CRESCO,52136.0,POINT (-92.11878 43.3711),HOWARD,1031100.0,AMERICAN VODKAS,434.0,LUXCO INC,36304,HAWKEYE VODKA,24.0,375.0,2.0,3.0,24.0,72.0,9.0,2.37
INV-83180000025,2025-06-03,4980,PRONTO BP,7305 LAPORTE RD.,WASHBURN,50702.0,POINT (-92.26507 42.40952),BLACK HAWK,1062100.0,GOLD RUM,434.0,LUXCO INC,45245,PARAMOUNT GOLD RUM PET,12.0,750.0,4.25,6.38,3.0,19.14,2.25,0.59
INV-83143300010,2025-06-03,10120,BP / WELTON,2576 190TH STREET,WELTON,52774.0,POINT (-90.59196 41.9019),CLINTON,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19064,JIM BEAM,24.0,375.0,6.1,9.15,24.0,219.6,9.0,2.37
INV-83185200012,2025-06-03,5871,GM MART / IOWA CITY,2601 HIGHWAY 6 EAST,IOWA CITY,52240.0,POINT (-91.49671 41.63454),JOHNSON,1031100.0,AMERICAN VODKAS,434.0,LUXCO INC,36308,HAWKEYE VODKA,6.0,1750.0,7.5,11.25,12.0,135.0,21.0,5.54
INV-83171400001,2025-06-03,2578,HY-VEE / CHARLES CITY,901 KELLY ST,CHARLES CITY,50616.0,POINT (-92.67555 43.06699),FLOYD,1022100.0,MIXTO TEQUILA,421.0,SAZERAC COMPANY  INC,88768,TORTILLA WHITE,6.0,1750.0,14.0,21.0,12.0,252.0,21.0,5.54
INV-83143300011,2025-06-03,10120,BP / WELTON,2576 190TH STREET,WELTON,52774.0,POINT (-90.59196 41.9019),CLINTON,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19066,JIM BEAM,12.0,750.0,11.5,17.25,12.0,207.0,9.0,2.37
INV-83161900065,2025-06-03,2651,HY-VEE / WAVERLY,1311 4 STREET SW,WAVERLY,50677.0,POINT (-92.47395 42.71212),BREMER,1031100.0,AMERICAN VODKAS,260.0,DIAGEO AMERICAS,37994,SMIRNOFF 80PRF,24.0,375.0,4.99,7.49,2.0,14.98,0.75,0.19
INV-83157600029,2025-06-03,3942,TWIN TOWN LIQUOR,104 HIGHWAY 30 WEST,TOLEDO,52342.0,POINT (-92.57943 41.98595),TAMA,1081400.0,AMERICAN SCHNAPPS,421.0,SAZERAC COMPANY  INC,84141,99 PEACHES,12.0,750.0,7.5,11.25,5.0,56.25,3.75,0.99
INV-83139600012,2025-06-02,5198,RIVERSIDE LIQUOR,826 E RIVER DR,DAVENPORT,52803.0,POINT (-90.56172 41.52491),SCOTT,1032100.0,IMPORTED VODKAS,35.0,BACARDI USA INC,34433,GREY GOOSE,12.0,750.0,14.99,22.49,4.0,89.96,3.0,0.79
INV-83116800005,2025-06-02,2637,HY-VEE #5 / DAVENPORT,2351 W LOCUST,DAVENPORT,52804.0,POINT (-90.61232 41.53699),SCOTT,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,11296,CROWN ROYAL,12.0,750.0,17.49,26.24,12.0,314.88,9.0,2.37
INV-83142600007,2025-06-02,5902,GM MINIMART / MUSCATINE,2307 LUCAS ST,MUSCATINE,52761.0,POINT (-91.0714 41.42288),MUSCATINE,1011100.0,BLENDED WHISKIES,297.0,LAIRD & COMPANY,23826,FIVE STAR,12.0,750.0,4.13,6.2,12.0,74.4,9.0,2.37
INV-83113100023,2025-06-02,5682,AMBYSURE INC / CLINTON,1641 S BLUFF BLVD,CLINTON,52732.0,POINT (-90.22549 41.83321),CLINTON,1022100.0,MIXTO TEQUILA,395.0,PROXIMO,87408,JOSE CUERVO ESPECIAL SILVER,12.0,750.0,12.0,18.0,12.0,216.0,9.0,2.37
INV-83105100103,2025-06-02,4829,CENTRAL CITY 2,1501 MICHIGAN AVE,DES MOINES,50314.0,POINT (-93.61378 41.60575),POLK,1081500.0,TRIPLE SEC,65.0,JIM BEAM BRANDS,86112,DEKUYPER TRIPLE SEC,12.0,1000.0,2.33,3.5,36.0,126.0,36.0,9.51
INV-83120400047,2025-06-02,2619,HY-VEE WINE AND SPIRITS / WDM,1725  74TH ST,WEST DES MOINES,50266.0,Unknown,POLK,1031100.0,AMERICAN VODKAS,956.0,"AMERICAN PREMIUM VODKA, LLC",37900,AMERICAN PREMIUM VODKA,12.0,750.0,9.5,14.25,12.0,171.0,9.0,2.37
INV-83128500004,2025-06-02,2806,OSCO #1118 / CLINTON,1307 N SECOND,CLINTON,52732.0,POINT (-90.18479 41.85893),CLINTON,1022200.0,100% AGAVE TEQUILA,619.0,CAMPARI AMERICA,89286,ESPOLON REPOSADO,12.0,750.0,17.5,26.25,4.0,105.0,3.0,0.79
INV-83133200002,2025-06-02,5393,CASEY'S GENERAL STORE # 1799/ OSAGE,309 MAIN ST.,OSAGE,50461.0,POINT (-92.81776 43.28404),MITCHELL,1031100.0,AMERICAN VODKAS,434.0,LUXCO INC,36304,HAWKEYE VODKA,24.0,375.0,2.0,3.0,24.0,72.0,9.0,2.37
INV-83114700091,2025-06-02,2670,HY-VEE FOOD STORE / CORALVILLE,2004 8TH  ST,CORALVILLE,52241.0,POINT (-91.592 41.68238),JOHNSON,1022100.0,MIXTO TEQUILA,434.0,LUXCO INC,87937,JUAREZ SILVER,12.0,1000.0,9.0,13.5,12.0,162.0,12.0,3.17
INV-83126800006,2025-06-02,5071,JEFF'S MARKET / DURANT,408 6TH AVE,DURANT,52747.0,POINT (-90.91174 41.60058),CEDAR,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19064,JIM BEAM,24.0,375.0,6.1,9.15,4.0,36.6,1.5,0.39
INV-83139400018,2025-06-02,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801.0,POINT (-90.57658 41.52245),SCOTT,1081600.0,WHISKEY LIQUEUR,421.0,SAZERAC COMPANY  INC,86883,SOUTHERN COMFORT,48.0,200.0,2.64,3.96,48.0,190.08,9.6,2.53
INV-83104100019,2025-06-02,4617,LICKETY LIQUOR,2501 HUBBELL AVE,DES MOINES,50317.0,POINT (-93.5702 41.60763),POLK,1031100.0,AMERICAN VODKAS,777.0,"BLUE OX SPIRITS, INC.",36873,BLUE OX VODKA,12.0,750.0,3.73,5.6,3.0,16.8,2.25,0.59
INV-83107300027,2025-06-02,3773,BENZ DISTRIBUTING,501 7TH AVE SE,CEDAR RAPIDS,52401.0,POINT (-91.65977 41.9756),LINN,1022200.0,100% AGAVE TEQUILA,35.0,BACARDI USA INC,89646,PATRON ANEJO,12.0,750.0,31.5,47.25,2.0,94.5,1.5,0.39
INV-83118500009,2025-06-02,2465,SID'S BEVERAGE SHOP,2727 DODGE ST,DUBUQUE,52003.0,POINT (-90.70516 42.49183),DUBUQUE,1012100.0,CANADIAN WHISKIES,395.0,PROXIMO,14192,PENDLETON CANADIAN WHISKEY,12.0,750.0,15.0,22.5,4.0,90.0,3.0,0.79
INV-83131000002,2025-06-02,4024,WAL-MART 1546 / IOWA FALLS,840 S OAK,IOWA FALLS,50126.0,POINT (-93.26202 42.50238),HARDIN,1012400.0,IRISH WHISKIES,370.0,PERNOD RICARD USA,15626,JAMESON,12.0,750.0,17.49,26.24,12.0,314.88,9.0,2.37
INV-83126400012,2025-06-02,5555,SUB EXPRESS & GAS,4307 W LOCUST ST,DAVENPORT,52804.0,POINT (-90.63736 41.53816),SCOTT,1062400.0,SPICED RUM,259.0,HEAVEN HILL BRANDS,43024,ADMIRAL NELSON SPICED,24.0,375.0,3.5,5.25,24.0,126.0,9.0,2.37
INV-83096200038,2025-06-01,5623,EASYGO,2723 GRAND AVE,DES MOINES,50312.0,POINT (-93.65409 41.58463),POLK,1022200.0,100% AGAVE TEQUILA,260.0,DIAGEO AMERICAS,89154,DON JULIO REPOSADO,6.0,750.0,33.49,50.24,6.0,301.44,4.5,1.18
INV-83096600015,2025-06-01,5782,CASEY'S GENERAL STORE #3606,5150 100TH STREET,URBANDALE,50322.0,POINT (-93.75682 41.65376),POLK,1031100.0,AMERICAN VODKAS,434.0,LUXCO INC,36304,HAWKEYE VODKA,24.0,375.0,2.0,3.0,24.0,72.0,9.0,2.37
INV-82777000015,2025-05-21,4067,FREEMAN FOODS,268 8TH AVE,WELLMAN,52356.0,POINT (-91.83788 41.46503),WASHINGTON,1031200.0,AMERICAN FLAVORED VODKA,368.0,PARK STREET IMPORTS,76501,THE ORIGINAL PICKLE SHOT DILL PICKLE VODKA,12.0,750.0,8.34,12.51,1.0,12.51,0.75,0.19
INV-82781800014,2025-05-21,5187,KWIK STOP LIQUOR & GROCERIES AMES,125 6TH ST,AMES,50010.0,POINT (-93.61186 42.02712),STORY,1031100.0,AMERICAN VODKAS,259.0,HEAVEN HILL BRANDS,39555,DEEP EDDY LEMON MINI,12.0,50.0,7.5,11.25,12.0,135.0,0.6,0.15
INV-82790000009,2025-05-21,5940,LAKELAND EZ STOP / RUTHVEN,3474 OLD HWY 18,RUTHVEN,51358.0,POINT (-94.89868 43.12648),PALO ALTO,1031100.0,AMERICAN VODKAS,301.0,FIFTH GENERATION INC,38176,TITOS HANDMADE VODKA,12.0,750.0,10.0,15.0,12.0,180.0,9.0,2.37
INV-82775500039,2025-05-21,2642,HY-VEE WINE AND SPIRITS / PELLA,512 E OSKALOOSA,PELLA,50219.0,POINT (-92.8992 41.39694),MARION,1031200.0,AMERICAN FLAVORED VODKA,259.0,HEAVEN HILL BRANDS,38162,DEEP EDDY PINEAPPLE,12.0,750.0,9.5,14.25,12.0,171.0,9.0,2.37
INV-82779000011,2025-05-21,4194,FAREWAY STORES #848 / NEWTON,120 N 3RD AVE E,NEWTON,50208.0,POINT (-93.05286 41.70143),JASPER,1042100.0,IMPORTED DRY GINS,370.0,PERNOD RICARD USA,28086,BEEFEATER GIN,12.0,750.0,11.99,17.99,3.0,53.97,2.25,0.59
INV-82778300043,2025-05-21,2513,HY-VEE FOOD STORE #2 (1285) / IOWA CITY,812 S 1ST AVE,IOWA CITY,52240.0,POINT (-91.50075 41.65099),JOHNSON,1062100.0,GOLD RUM,389.0,REMY COINTREAU USA INC,42666,MT GAY ECLIPSE RUM,12.0,750.0,10.98,16.47,3.0,49.41,2.25,0.59
INV-82779500030,2025-05-21,5144,SAM'S CLUB 6979 / ANKENY,4625 SE DELAWARE AVE,ANKENY,50021.0,POINT (-93.5784 41.69088),POLK,1022200.0,100% AGAVE TEQUILA,192.0,"MAST-JAGERMEISTER US, INC",88375,TEREMANA REPOSADO TEQUILA,6.0,1000.0,19.95,29.93,6.0,179.58,6.0,1.58
INV-82787400008,2025-05-21,10195,STAR / DENISON,810 4TH AVENUE SOUTH,DENISON,51442.0,POINT (-95.36302 42.01244),CRAWFORD,1081400.0,AMERICAN SCHNAPPS,421.0,SAZERAC COMPANY  INC,84171,99 BANANAS,48.0,100.0,1.0,1.5,48.0,72.0,4.8,1.26
INV-82776400019,2025-05-21,10206,HAWKEYE SMOKE SHOP / FAIRFIELD,Unknown,UNKNOWN,,Unknown,UNKNOWN,1051100.0,AMERICAN BRANDIES,205.0,E & J GALLO WINERY,52593,E & J VS,24.0,200.0,2.14,3.21,24.0,77.04,4.8,1.26
INV-82809300014,2025-05-21,6205,MEGA SAVER / COUNCIL BLUFFS,3607 9TH AVENUE,COUNCIL BLUFFS,51501.0,POINT (-95.90537 41.25338),POTTAWATTAMIE,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,28279,JIM BEAM PEACH,12.0,750.0,11.5,17.25,12.0,207.0,9.0,2.37
INV-82800400009,2025-05-21,4640,MART STOP #1 / DAVENPORT,3527 SPRING ST,DAVENPORT,52807.0,POINT (-90.54771 41.55618),SCOTT,1081600.0,WHISKEY LIQUEUR,421.0,SAZERAC COMPANY  INC,65013,FIREBALL CINNAMON WHISKEY MINI SLEEVE,12.0,50.0,4.37,6.56,36.0,236.16,1.8,0.47
INV-82801400006,2025-05-21,5916,ANOTHER ROUND / DEWITT,622 S 6TH AVE,DEWITT,52742.0,POINT (-90.53909 41.80902),CLINTON,1012100.0,CANADIAN WHISKIES,259.0,HEAVEN HILL BRANDS,11777,BLACK VELVET,12.0,1000.0,7.0,10.5,12.0,126.0,12.0,3.17
INV-82776600001,2025-05-21,2601,HY-VEE FOOD STORE / FAIRFIELD,1300 WEST BURLINGTON AVE,FAIRFIELD,52556.0,POINT (-91.97939 41.00646),JEFFERSON,1012100.0,CANADIAN WHISKIES,421.0,SAZERAC COMPANY  INC,12900,CARIBOU CROSSING,3.0,750.0,27.5,41.25,1.0,41.25,0.75,0.19
INV-82799800062,2025-05-21,2611,HY-VEE DRUGSTORE / OTTUMWA,1140 NORTH JEFFERSON ST,OTTUMWA,52501.0,POINT (-92.40153 41.02675),WAPELLO,1081600.0,WHISKEY LIQUEUR,421.0,SAZERAC COMPANY  INC,64870,FIREBALL CINNAMON WHISKEY,48.0,100.0,1.0,1.5,48.0,72.0,4.8,1.26
INV-82795700010,2025-05-21,4582,JIFFY #926 / SPIRIT LAKE,"2402, 17TH ST",SPIRIT LAKE,51360.0,POINT (-95.12549 43.42284),DICKINSON,1011200.0,STRAIGHT BOURBON WHISKIES,259.0,HEAVEN HILL BRANDS,17958,EVAN WILLIAMS BLACK,6.0,1750.0,17.5,26.25,6.0,157.5,10.5,2.77
INV-82793200028,2025-05-21,5068,TOBACCO SHOP / ARNOLDS PARK,612 S HIGHWAY 71,ARNOLDS PARK,51331.0,POINT (-95.14021 43.36166),DICKINSON,1082200.0,IMPORTED SCHNAPPS,421.0,SAZERAC COMPANY  INC,69637,DR MCGILLICUDDYS CHERRY,12.0,1000.0,11.25,16.88,12.0,202.56,12.0,3.17
INV-82792300001,2025-05-21,3656,TARGET STORE T-1767 / ANKENY,2135 SE DELAWARE AVE,ANKENY,50021.0,POINT (-93.57816 41.70867),POLK,1012100.0,CANADIAN WHISKIES,259.0,HEAVEN HILL BRANDS,11788,BLACK VELVET,6.0,1750.0,11.5,17.25,6.0,103.5,10.5,2.77
INV-82801800008,2025-05-21,4630,EZ STOP / DAVENPORT,2923 BRADY ST,DAVENPORT,52803.0,POINT (-90.57062 41.54989),SCOTT,1062400.0,SPICED RUM,259.0,HEAVEN HILL BRANDS,43024,ADMIRAL NELSON SPICED,24.0,375.0,3.5,5.25,24.0,126.0,9.0,2.37
INV-82805600030,2025-05-21,3842,BANCROFT LIQUOR STORE,107 NORTH PORTLAND STREET,BANCROFT,50517.0,POINT (-94.21799 43.29355),KOSSUTH,1081200.0,CREAM LIQUEURS,300.0,MCCORMICK DISTILLING CO.,65204,TEQUILA ROSE LIQUEUR MINI,6.0,50.0,5.9,8.85,1.0,8.85,0.05,0.01
INV-82796500012,2025-05-21,6029,CASEY'S GENERAL STORE #50 / MOVILLE,4 S 1ST ST,MOVILLE,51039.0,POINT (-96.0751 42.48849),WOODBURY,1062400.0,SPICED RUM,260.0,DIAGEO AMERICAS,1799,CAPTAIN MORGAN ORIGINAL SPICED BARREL,6.0,1750.0,18.49,27.74,2.0,55.48,3.5,0.92
INV-82786800014,2025-05-21,4014,WAL-MART 1732 / DENISON,510 C AVE,DENISON,51442.0,POINT (-95.36937 42.02441),CRAWFORD,1031100.0,AMERICAN VODKAS,421.0,SAZERAC COMPANY  INC,38088,PLATINUM 7X VODKA,6.0,1750.0,9.44,14.16,6.0,84.96,10.5,2.77
INV-82791100017,2025-05-21,4674,KUM & GO #227 / AMES,2108 ISAAC NEWTON DR,AMES,50010.0,POINT (-93.58601 42.00926),STORY,1062400.0,SPICED RUM,259.0,HEAVEN HILL BRANDS,43026,ADMIRAL NELSON SPICED,12.0,750.0,7.0,10.5,4.0,42.0,3.0,0.79
INV-82787900014,2025-05-21,5746,CASEY'S GENERAL STORE #3037 / CHEROKEE,1200 N 2ND ST,CHEROKEE,51012.0,POINT (-95.55229 42.76478),CHEROKEE,1031100.0,AMERICAN VODKAS,301.0,FIFTH GENERATION INC,38174,TITOS HANDMADE VODKA,12.0,375.0,5.42,8.13,12.0,97.56,4.5,1.18
INV-82779400098,2025-05-21,2502,HY-VEE WINE AND SPIRITS (1022) / ANKENY,410 NORTH ANKENY BLVD,ANKENY,50021.0,POINT (-93.60197 41.73462),POLK,1081400.0,AMERICAN SCHNAPPS,421.0,SAZERAC COMPANY  INC,84166,99 BLACKBERRIES,12.0,750.0,7.5,11.25,12.0,135.0,9.0,2.37
INV-82800100014,2025-05-21,2285,JOHN'S GROCERY,401 EAST MARKET ST,IOWA CITY,52240.0,POINT (-91.52984 41.6636),JOHNSON,1011200.0,STRAIGHT BOURBON WHISKIES,85.0,BROWN FORMAN CORP.,22228,WOODFORD RESERVE DOUBLE OAKED,6.0,750.0,32.5,48.75,1.0,48.75,0.75,0.19
INV-82797700010,2025-05-21,3549,QUICKER LIQUOR STORE,1414 48TH ST,FORT MADISON,52627.0,POINT (-91.37319 40.62423),LEE,1031100.0,AMERICAN VODKAS,300.0,MCCORMICK DISTILLING CO.,36908,MCCORMICK 80PRF VODKA PET,6.0,1750.0,8.24,12.36,6.0,74.16,10.5,2.77
